customer_id,segment,plan,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
CUST_003988,Small Business,Business,7,26,10578.84,4,3,4,Loyal Customers
CUST_003989,Small Business,Business,14,35,14418.92,3,4,5,Loyal Customers
CUST_003990,Small Business,Basic,13,8,397.56,3,1,1,Promising
CUST_003991,Startup,Professional,23,44,6600.24,2,4,4,At Risk
CUST_003992,Startup,Business,27,8,3223.26,1,1,3,Hibernating High Value
CUST_003993,Startup,Business,30,11,4572.07,1,2,3,Hibernating High Value
CUST_003994,Startup,Basic,6,2,98.25,5,1,1,New Customers
CUST_003995,Small Business,Business,9,39,16051.49,4,4,5,Champions
CUST_003996,Mid-Market,Professional,21,16,2580.64,2,2,3,Hibernating High Value
CUST_003997,Enterprise,Business,11,17,6712.53,4,2,4,New Customers
CUST_003998,Enterprise,Professional,8,18,2830.43,4,2,3,New Customers
CUST_003999,Small Business,Professional,28,4,581.61,1,1,1,Lost
CUST_004000,Startup,Professional,22,27,4026.62,2,3,3,At Risk
CUST_004001,Small Business,Professional,22,20,2964.54,2,2,3,Hibernating High Value
CUST_004002,Enterprise,Professional,23,12,1886.8400000000001,2,2,2,Lost
CUST_004003,Small Business,Business,22,16,6624.34,2,2,4,Hibernating High Value
CUST_004004,Startup,Professional,7,26,4021.04,4,3,3,Loyal Customers
CUST_004005,Small Business,Basic,28,28,1435.15,1,3,2,Need Attention
CUST_004006,Startup,Basic,5,45,2226.64,5,4,2,Promising
CUST_004007,Startup,Business,3,37,15060.9,5,4,5,Champions
CUST_004008,Startup,Business,7,45,18070.15,4,4,5,Champions
CUST_004009,Startup,Business,7,25,10248.33,4,3,4,Loyal Customers
CUST_004010,Small Business,Basic,3,27,1331.98,5,3,2,Promising
CUST_004011,Mid-Market,Professional,14,17,2543.71,3,2,3,Need Attention
CUST_004014,Mid-Market,Basic,13,13,633.85,3,2,1,Promising
CUST_004015,Startup,Professional,4,50,7596.28,5,5,4,Champions
CUST_004016,Mid-Market,Business,18,46,18731.4,3,4,5,Loyal Customers
CUST_004017,Startup,Business,1,8,3222.54,5,1,3,New Customers
CUST_004019,Mid-Market,Basic,19,42,2071.72,3,4,2,Promising
CUST_004020,Startup,Professional,21,43,6541.77,2,4,4,At Risk
CUST_004021,Small Business,Professional,11,39,5992.67,4,4,4,Champions
CUST_004022,Small Business,Basic,5,60,3048.44,5,5,3,Loyal Customers
CUST_004023,Mid-Market,Business,3,34,13541.72,5,3,5,Loyal Customers
CUST_004024,Small Business,Professional,4,41,6110.74,5,4,4,Champions
CUST_004025,Mid-Market,Business,22,47,18973.73,2,5,5,At Risk
CUST_004028,Small Business,Business,9,9,3647.23,4,1,3,New Customers
CUST_004029,Small Business,Business,15,1,433.38,3,1,1,Promising
CUST_004030,Small Business,Business,12,44,17416.81,4,4,5,Champions
CUST_004031,Mid-Market,Business,12,5,1913.38,4,1,2,New Customers
CUST_004032,Startup,Basic,4,55,2749.45,5,5,3,Loyal Customers
CUST_004033,Mid-Market,Basic,20,56,2818.55,2,5,3,At Risk
CUST_004034,Small Business,Basic,13,12,585.08,3,2,1,Promising
CUST_004035,Small Business,Enterprise,18,49,51065.0,3,5,5,Loyal Customers
CUST_004036,Startup,Professional,8,43,6403.74,4,4,4,Champions
CUST_004037,Small Business,Basic,21,35,1701.94,2,4,2,Need Attention
CUST_004038,Small Business,Basic,2,14,700.03,5,2,1,New Customers
CUST_004039,Small Business,Business,15,58,23440.82,3,5,5,Loyal Customers
CUST_004040,Small Business,Business,30,41,16313.52,1,4,5,At Risk
CUST_004042,Small Business,Professional,7,11,1660.59,4,2,2,New Customers
CUST_004043,Small Business,Professional,19,54,8144.04,3,5,4,Loyal Customers
CUST_004044,Startup,Basic,2,22,1064.95,5,2,1,New Customers
CUST_004045,Small Business,Basic,19,49,2426.86,3,5,3,Loyal Customers
CUST_004046,Small Business,Basic,23,29,1438.54,2,3,2,Need Attention
CUST_004047,Mid-Market,Basic,15,15,740.16,3,2,1,Promising
CUST_004048,Startup,Professional,4,2,293.26,5,1,1,New Customers
CUST_004049,Startup,Enterprise,5,8,8453.81,5,1,4,New Customers
CUST_004050,Mid-Market,Basic,16,24,1162.0,3,3,1,Promising
CUST_004051,Mid-Market,Enterprise,22,18,18244.07,2,2,5,Hibernating High Value
CUST_004052,Small Business,Basic,30,53,2624.73,1,5,3,At Risk
CUST_004053,Mid-Market,Professional,16,5,737.21,3,1,1,Promising
CUST_004054,Mid-Market,Professional,20,3,443.61,2,1,1,Lost
CUST_004055,Mid-Market,Professional,5,42,6305.63,5,4,4,Champions
CUST_004056,Mid-Market,Basic,13,35,1757.59,3,4,2,Promising
CUST_004057,Small Business,Business,13,52,21109.68,3,5,5,Loyal Customers
CUST_004058,Small Business,Business,3,37,14828.5,5,4,5,Champions
CUST_004059,Mid-Market,Business,22,51,20590.54,2,5,5,At Risk
CUST_004060,Mid-Market,Basic,2,6,292.35,5,1,1,New Customers
CUST_004061,Mid-Market,Business,2,12,4791.22,5,2,3,New Customers
CUST_004062,Small Business,Professional,27,14,2087.5699999999997,1,2,2,Lost
CUST_004063,Mid-Market,Enterprise,4,49,50729.14,5,5,5,Champions
CUST_004064,Small Business,Professional,19,12,1803.8899999999999,3,2,2,Promising
CUST_004065,Small Business,Enterprise,15,46,46819.15,3,4,5,Loyal Customers
CUST_004066,Enterprise,Business,29,57,23173.31,1,5,5,At Risk
CUST_004067,Enterprise,Business,29,6,2450.21,1,1,3,Hibernating High Value
CUST_004068,Enterprise,Basic,9,36,1776.6,4,4,2,Promising
CUST_004070,Startup,Professional,13,13,1977.6200000000001,3,2,2,Promising
CUST_004073,Mid-Market,Enterprise,5,13,12833.36,5,2,5,New Customers
CUST_004075,Small Business,Basic,23,4,190.34,2,1,1,Lost
CUST_004076,Small Business,Professional,17,39,5781.42,3,4,4,Loyal Customers
CUST_004077,Small Business,Basic,30,37,1802.78,1,4,2,Need Attention
CUST_004078,Small Business,Professional,7,28,4306.0,4,3,3,Loyal Customers
CUST_004079,Startup,Professional,13,59,9010.17,3,5,4,Loyal Customers
CUST_004080,Startup,Professional,13,17,2537.35,3,2,3,Need Attention
CUST_004081,Small Business,Business,3,32,13047.22,5,3,5,Loyal Customers
CUST_004082,Mid-Market,Basic,3,21,1049.73,5,2,1,New Customers
CUST_004083,Mid-Market,Business,26,22,8800.5,1,2,4,Hibernating High Value
CUST_004084,Startup,Enterprise,23,42,42928.33,2,4,5,At Risk
CUST_004085,Small Business,Basic,24,47,2357.05,2,5,2,Need Attention
CUST_004086,Small Business,Business,21,31,12522.45,2,3,5,At Risk
CUST_004087,Small Business,Professional,17,32,4785.04,3,3,3,Loyal Customers
CUST_004089,Small Business,Basic,25,49,2485.63,2,5,3,At Risk
CUST_004090,Startup,Professional,16,2,289.34000000000003,3,1,1,Promising
CUST_004092,Small Business,Basic,18,50,2488.78,3,5,3,Loyal Customers
CUST_004094,Startup,Basic,13,15,754.15,3,2,1,Promising
CUST_004096,Startup,Enterprise,11,53,53625.25,4,5,5,Champions
CUST_004097,Enterprise,Professional,26,1,161.05,1,1,1,Lost
CUST_004098,Enterprise,Basic,2,16,804.03,5,2,1,New Customers
CUST_004101,Small Business,Basic,25,42,2120.84,2,4,2,Need Attention
CUST_004102,Startup,Professional,30,9,1312.94,1,1,2,Lost
CUST_004103,Small Business,Basic,26,32,1628.51,1,3,2,Need Attention
CUST_004104,Small Business,Business,14,1,392.49,3,1,1,Promising
CUST_004105,Enterprise,Professional,3,34,5290.8,5,3,3,Loyal Customers
CUST_004106,Startup,Business,18,8,3390.54,3,1,3,Need Attention
CUST_004107,Startup,Enterprise,30,54,54053.22,1,5,5,At Risk
CUST_004108,Mid-Market,Enterprise,3,26,25693.95,5,3,5,Loyal Customers
CUST_004109,Startup,Basic,8,9,454.84,4,1,1,New Customers
CUST_004110,Startup,Enterprise,3,48,48892.88,5,5,5,Champions
CUST_004111,Small Business,Business,8,4,1680.26,4,1,2,New Customers
CUST_004112,Small Business,Business,14,35,13992.54,3,4,5,Loyal Customers
CUST_004113,Small Business,Basic,5,11,546.07,5,2,1,New Customers
CUST_004114,Mid-Market,Basic,22,5,242.16,2,1,1,Lost
CUST_004115,Small Business,Enterprise,6,31,31228.86,5,3,5,Loyal Customers
CUST_004116,Startup,Basic,13,16,805.64,3,2,1,Promising
CUST_004118,Small Business,Professional,1,9,1312.79,5,1,2,New Customers
CUST_004119,Mid-Market,Enterprise,2,9,9274.2,5,1,4,New Customers
CUST_004120,Enterprise,Professional,30,60,9070.15,1,5,4,At Risk
CUST_004121,Small Business,Enterprise,25,21,20628.11,2,2,5,Hibernating High Value
CUST_004122,Enterprise,Basic,30,6,317.97,1,1,1,Lost
CUST_004123,Small Business,Basic,12,60,2956.84,4,5,3,Loyal Customers
CUST_004124,Small Business,Professional,14,16,2431.5099999999998,3,2,3,Need Attention
CUST_004126,Mid-Market,Professional,3,46,6881.46,5,4,4,Champions
CUST_004127,Small Business,Basic,17,29,1490.66,3,3,2,Promising
CUST_004128,Small Business,Basic,25,23,1167.67,2,3,1,Need Attention
CUST_004129,Enterprise,Basic,16,18,902.96,3,2,1,Promising
CUST_004130,Enterprise,Business,11,46,18393.55,4,4,5,Champions
CUST_004131,Mid-Market,Professional,14,19,2905.73,3,2,3,Need Attention
CUST_004132,Startup,Basic,14,17,828.5600000000001,3,2,1,Promising
CUST_004133,Mid-Market,Basic,7,41,2110.65,4,4,2,Promising
CUST_004134,Small Business,Professional,19,57,8872.48,3,5,4,Loyal Customers
CUST_004135,Startup,Enterprise,17,28,29555.65,3,3,5,Loyal Customers
CUST_004136,Startup,Professional,4,19,2802.92,5,2,3,New Customers
CUST_004137,Mid-Market,Basic,15,12,595.59,3,2,1,Promising
CUST_004138,Startup,Professional,28,43,6496.99,1,4,4,At Risk
CUST_004139,Enterprise,Business,9,22,9157.94,4,2,4,New Customers
CUST_004140,Small Business,Professional,23,32,4846.4,2,3,3,At Risk
CUST_004141,Startup,Basic,9,55,2718.86,4,5,3,Loyal Customers
CUST_004143,Small Business,Professional,11,5,737.28,4,1,1,New Customers
CUST_004144,Mid-Market,Basic,30,27,1324.49,1,3,2,Need Attention
CUST_004146,Small Business,Professional,4,37,5581.91,5,4,4,Champions
CUST_004147,Mid-Market,Business,23,4,1545.17,2,1,2,Lost
CUST_004148,Startup,Enterprise,25,4,3840.24,2,1,3,Hibernating High Value
CUST_004149,Startup,Professional,3,33,5057.12,5,3,3,Loyal Customers
CUST_004150,Startup,Business,23,5,2231.2599999999998,2,1,2,Lost
CUST_004151,Small Business,Basic,22,16,864.9,2,2,1,Lost
CUST_004152,Small Business,Business,15,28,11691.62,3,3,4,Loyal Customers
CUST_004153,Startup,Professional,8,5,815.08,4,1,1,New Customers
CUST_004154,Startup,Professional,3,40,5988.38,5,4,4,Champions
CUST_004158,Small Business,Basic,22,5,239.67000000000002,2,1,1,Lost
CUST_004159,Small Business,Basic,22,2,97.34,2,1,1,Lost
CUST_004161,Mid-Market,Basic,7,30,1474.59,4,3,2,Promising
CUST_004162,Mid-Market,Professional,19,24,3652.04,3,3,3,Loyal Customers
CUST_004163,Small Business,Professional,21,23,3379.4900000000002,2,3,3,At Risk
CUST_004164,Small Business,Basic,5,3,158.8,5,1,1,New Customers
CUST_004165,Mid-Market,Professional,4,50,7546.15,5,5,4,Champions
CUST_004166,Small Business,Business,29,14,5713.71,1,2,4,Hibernating High Value
CUST_004167,Small Business,Enterprise,18,2,1924.82,3,1,2,Promising
CUST_004168,Small Business,Professional,15,39,5813.07,3,4,4,Loyal Customers
CUST_004169,Small Business,Professional,21,59,8900.92,2,5,4,At Risk
CUST_004170,Mid-Market,Basic,3,2,96.66,5,1,1,New Customers
CUST_004171,Small Business,Professional,15,29,4329.84,3,3,3,Loyal Customers
CUST_004172,Startup,Business,6,1,415.88,5,1,1,New Customers
CUST_004173,Enterprise,Professional,17,57,8879.52,3,5,4,Loyal Customers
CUST_004174,Startup,Basic,11,54,2734.49,4,5,3,Loyal Customers
CUST_004175,Small Business,Professional,6,46,6876.46,5,4,4,Champions
CUST_004176,Startup,Enterprise,18,18,17551.96,3,2,5,Need Attention
CUST_004177,Startup,Business,3,31,12749.32,5,3,5,Loyal Customers
CUST_004178,Mid-Market,Business,3,54,22051.74,5,5,5,Champions
CUST_004179,Small Business,Basic,15,42,2124.74,3,4,2,Promising
CUST_004181,Startup,Business,18,37,15649.61,3,4,5,Loyal Customers
CUST_004182,Small Business,Basic,30,14,683.44,1,2,1,Lost
CUST_004183,Small Business,Professional,8,9,1507.34,4,1,2,New Customers
CUST_004185,Startup,Professional,22,35,5324.09,2,4,4,At Risk
CUST_004186,Mid-Market,Professional,19,24,3608.31,3,3,3,Loyal Customers
CUST_004187,Small Business,Business,3,46,18580.97,5,4,5,Champions
CUST_004189,Small Business,Business,11,40,16336.04,4,4,5,Champions
CUST_004190,Small Business,Business,14,10,3971.05,3,1,3,Need Attention
CUST_004191,Small Business,Enterprise,15,7,7360.09,3,1,4,Need Attention
CUST_004192,Mid-Market,Professional,3,5,753.17,5,1,1,New Customers
CUST_004193,Startup,Professional,10,48,7220.47,4,5,4,Champions
CUST_004194,Mid-Market,Enterprise,26,15,15208.85,1,2,5,Hibernating High Value
CUST_004195,Small Business,Professional,9,51,7765.7699999999995,4,5,4,Champions
CUST_004197,Enterprise,Basic,22,24,1216.53,2,3,2,Need Attention
CUST_004198,Mid-Market,Basic,7,52,2586.53,4,5,3,Loyal Customers
CUST_004199,Small Business,Professional,9,47,7244.81,4,5,4,Champions
CUST_004200,Small Business,Business,9,53,21363.31,4,5,5,Champions
CUST_004201,Enterprise,Business,4,17,6995.08,5,2,4,New Customers
CUST_004202,Enterprise,Basic,19,28,1367.13,3,3,2,Promising
CUST_004203,Startup,Business,19,15,6097.15,3,2,4,Need Attention
CUST_004204,Enterprise,Professional,10,20,3153.69,4,2,3,New Customers
CUST_004205,Startup,Professional,4,42,6338.9400000000005,5,4,4,Champions
CUST_004206,Mid-Market,Enterprise,13,59,58290.64,3,5,5,Loyal Customers
CUST_004207,Small Business,Basic,7,23,1121.58,4,3,1,Promising
CUST_004208,Mid-Market,Business,21,53,21297.33,2,5,5,At Risk
CUST_004209,Startup,Professional,22,30,4422.59,2,3,3,At Risk
CUST_004210,Small Business,Business,5,18,7307.2,5,2,4,New Customers
CUST_004211,Small Business,Professional,29,13,1962.72,1,2,2,Lost
CUST_004213,Small Business,Professional,21,17,2652.78,2,2,3,Hibernating High Value
CUST_004214,Small Business,Professional,7,1,159.78,4,1,1,New Customers
CUST_004215,Enterprise,Basic,28,51,2541.13,1,5,3,At Risk
CUST_004216,Enterprise,Business,30,12,4946.8,1,2,3,Hibernating High Value
CUST_004217,Startup,Professional,27,23,3608.22,1,3,3,At Risk
CUST_004218,Mid-Market,Business,23,5,2028.58,2,1,2,Lost
CUST_004219,Small Business,Professional,8,47,7225.15,4,5,4,Champions
CUST_004220,Small Business,Professional,29,40,6168.13,1,4,4,At Risk
CUST_004222,Startup,Enterprise,22,48,49624.15,2,5,5,At Risk
CUST_004223,Startup,Basic,18,58,2891.5,3,5,3,Loyal Customers
CUST_004224,Mid-Market,Business,16,6,2359.25,3,1,2,Promising
CUST_004225,Startup,Professional,12,26,3970.9,4,3,3,Loyal Customers
CUST_004226,Mid-Market,Basic,5,21,1029.56,5,2,1,New Customers
CUST_004227,Small Business,Professional,12,15,2335.23,4,2,2,New Customers
CUST_004228,Small Business,Enterprise,3,1,950.17,5,1,1,New Customers
CUST_004229,Enterprise,Enterprise,17,12,12318.66,3,2,5,Need Attention
CUST_004230,Startup,Basic,18,54,2707.82,3,5,3,Loyal Customers
CUST_004232,Small Business,Business,21,21,8387.47,2,2,4,Hibernating High Value
CUST_004233,Startup,Professional,5,33,4939.68,5,3,3,Loyal Customers
CUST_004234,Startup,Business,3,26,10549.03,5,3,4,Loyal Customers
CUST_004235,Mid-Market,Professional,9,25,3887.82,4,3,3,Loyal Customers
CUST_004236,Small Business,Basic,8,60,3019.53,4,5,3,Loyal Customers
CUST_004238,Mid-Market,Basic,28,24,1200.33,1,3,2,Need Attention
CUST_004240,Mid-Market,Basic,29,38,1881.71,1,4,2,Need Attention
CUST_004241,Small Business,Business,16,23,9501.87,3,3,4,Loyal Customers
CUST_004243,Small Business,Professional,27,14,2141.75,1,2,2,Lost
CUST_004244,Small Business,Professional,22,38,5816.3099999999995,2,4,4,At Risk
CUST_004245,Small Business,Basic,25,17,863.27,2,2,1,Lost
CUST_004246,Small Business,Business,16,46,18883.86,3,4,5,Loyal Customers
CUST_004247,Enterprise,Professional,13,5,761.85,3,1,1,Promising
CUST_004248,Mid-Market,Professional,10,30,4496.16,4,3,3,Loyal Customers
CUST_004249,Small Business,Basic,24,60,2951.09,2,5,3,At Risk
CUST_004250,Small Business,Basic,27,20,1019.96,1,2,1,Lost
CUST_004252,Mid-Market,Professional,21,8,1272.75,2,1,2,Lost
CUST_004253,Small Business,Business,19,33,13550.18,3,3,5,Loyal Customers
CUST_004254,Mid-Market,Basic,30,20,996.12,1,2,1,Lost
CUST_004255,Startup,Professional,19,42,6412.09,3,4,4,Loyal Customers
CUST_004256,Small Business,Enterprise,14,22,22708.83,3,2,5,Need Attention
CUST_004257,Enterprise,Basic,16,1,50.13,3,1,1,Promising
CUST_004258,Enterprise,Professional,12,5,735.8199999999999,4,1,1,New Customers
CUST_004259,Startup,Enterprise,21,20,20999.67,2,2,5,Hibernating High Value
CUST_004260,Mid-Market,Business,24,12,4954.24,2,2,3,Hibernating High Value
CUST_004261,Startup,Basic,29,30,1464.95,1,3,2,Need Attention
CUST_004262,Enterprise,Professional,18,13,1922.91,3,2,2,Promising
CUST_004263,Startup,Basic,10,13,644.95,4,2,1,New Customers
CUST_004264,Startup,Business,28,27,11168.07,1,3,4,At Risk
CUST_004265,Small Business,Professional,20,11,1680.48,2,2,2,Lost
CUST_004266,Enterprise,Enterprise,24,11,11738.47,2,2,4,Hibernating High Value
CUST_004267,Mid-Market,Basic,26,56,2818.86,1,5,3,At Risk
CUST_004268,Small Business,Professional,3,48,7222.57,5,5,4,Champions
CUST_004269,Small Business,Basic,4,34,1680.53,5,3,2,Promising
CUST_004270,Mid-Market,Professional,3,32,4870.78,5,3,3,Loyal Customers
CUST_004271,Enterprise,Basic,3,42,2092.47,5,4,2,Promising
CUST_004272,Small Business,Basic,11,50,2486.78,4,5,3,Loyal Customers
CUST_004273,Small Business,Business,15,14,5810.02,3,2,4,Need Attention
CUST_004274,Mid-Market,Basic,13,30,1476.88,3,3,2,Promising
CUST_004275,Enterprise,Professional,24,4,645.41,2,1,1,Lost
CUST_004276,Startup,Enterprise,22,6,5844.05,2,1,4,Hibernating High Value
CUST_004277,Small Business,Enterprise,28,12,12691.87,1,2,5,Hibernating High Value
CUST_004279,Small Business,Enterprise,13,11,11354.49,3,2,4,Need Attention
CUST_004280,Enterprise,Basic,19,33,1636.76,3,3,2,Promising
CUST_004281,Mid-Market,Professional,11,26,3919.68,4,3,3,Loyal Customers
CUST_004282,Mid-Market,Business,19,14,5731.64,3,2,4,Need Attention
CUST_004283,Startup,Business,25,6,2423.17,2,1,2,Lost
CUST_004284,Small Business,Business,3,13,5306.39,5,2,3,New Customers
CUST_004285,Mid-Market,Business,15,33,13532.2,3,3,5,Loyal Customers
CUST_004286,Startup,Basic,17,30,1459.4,3,3,2,Promising
CUST_004287,Mid-Market,Professional,2,15,2189.88,5,2,2,New Customers
CUST_004288,Startup,Professional,2,16,2441.67,5,2,3,New Customers
CUST_004289,Startup,Professional,13,46,6858.3099999999995,3,4,4,Loyal Customers
CUST_004290,Mid-Market,Basic,10,8,402.77,4,1,1,New Customers
CUST_004291,Mid-Market,Basic,16,58,2882.42,3,5,3,Loyal Customers
CUST_004292,Small Business,Business,21,42,17013.66,2,4,5,At Risk
CUST_004293,Small Business,Business,1,2,915.04,5,1,1,New Customers
CUST_004294,Small Business,Professional,15,5,785.61,3,1,1,Promising
CUST_004295,Startup,Professional,7,22,3519.89,4,2,3,New Customers
CUST_004296,Small Business,Business,7,13,5434.78,4,2,4,New Customers
CUST_004297,Mid-Market,Professional,3,49,7593.27,5,5,4,Champions
CUST_004299,Small Business,Basic,20,19,905.9,2,2,1,Lost
CUST_004300,Mid-Market,Professional,26,8,1209.94,1,1,2,Lost
CUST_004302,Mid-Market,Enterprise,27,56,56791.35,1,5,5,At Risk
CUST_004303,Mid-Market,Professional,3,31,4649.26,5,3,3,Loyal Customers
CUST_004304,Enterprise,Basic,30,52,2544.33,1,5,3,At Risk
CUST_004306,Mid-Market,Professional,3,45,6739.83,5,4,4,Champions
CUST_004307,Startup,Business,30,56,22449.45,1,5,5,At Risk
CUST_004308,Small Business,Professional,27,56,8490.07,1,5,4,At Risk
CUST_004309,Startup,Basic,10,9,449.63,4,1,1,New Customers
CUST_004311,Enterprise,Professional,28,56,8515.71,1,5,4,At Risk
CUST_004312,Startup,Basic,7,26,1302.69,4,3,2,Promising
CUST_004313,Enterprise,Basic,16,24,1236.04,3,3,2,Promising
CUST_004315,Mid-Market,Professional,4,4,575.77,5,1,1,New Customers
CUST_004316,Startup,Basic,7,35,1700.48,4,4,2,Promising
CUST_004317,Startup,Basic,12,54,2619.45,4,5,3,Loyal Customers
CUST_004318,Small Business,Enterprise,28,48,50396.71,1,5,5,At Risk
CUST_004320,Startup,Professional,14,58,8848.71,3,5,4,Loyal Customers
CUST_004321,Enterprise,Basic,3,59,2966.19,5,5,3,Loyal Customers
CUST_004322,Startup,Business,25,46,19472.5,2,4,5,At Risk
CUST_004323,Mid-Market,Professional,3,40,6026.73,5,4,4,Champions
CUST_004324,Startup,Basic,28,10,518.4399999999999,1,1,1,Lost
CUST_004325,Small Business,Basic,13,57,2901.65,3,5,3,Loyal Customers
CUST_004326,Startup,Business,6,3,1215.19,5,1,2,New Customers
CUST_004327,Small Business,Business,27,27,10708.84,1,3,4,At Risk
CUST_004328,Small Business,Professional,6,18,2577.7400000000002,5,2,3,New Customers
CUST_004330,Enterprise,Professional,3,25,3800.77,5,3,3,Loyal Customers
CUST_004331,Small Business,Professional,28,21,3185.87,1,2,3,Hibernating High Value
CUST_004332,Small Business,Business,10,11,4418.09,4,2,3,New Customers
CUST_004333,Startup,Basic,3,51,2520.28,5,5,3,Loyal Customers
CUST_004334,Small Business,Professional,27,38,5878.73,1,4,4,At Risk
CUST_004336,Mid-Market,Professional,3,34,5031.39,5,3,3,Loyal Customers
CUST_004337,Small Business,Professional,28,14,2093.05,1,2,2,Lost
CUST_004338,Mid-Market,Enterprise,23,49,50237.99,2,5,5,At Risk
CUST_004339,Mid-Market,Professional,27,29,4554.2,1,3,3,At Risk
CUST_004341,Small Business,Basic,5,9,445.28999999999996,5,1,1,New Customers
CUST_004342,Small Business,Basic,22,15,770.62,2,2,1,Lost
CUST_004344,Small Business,Basic,25,23,1182.14,2,3,2,Need Attention
CUST_004345,Mid-Market,Basic,26,8,427.21,1,1,1,Lost
CUST_004346,Small Business,Enterprise,3,36,36131.59,5,4,5,Champions
CUST_004347,Enterprise,Professional,2,11,1747.81,5,2,2,New Customers
CUST_004348,Startup,Basic,25,49,2418.64,2,5,2,Need Attention
CUST_004349,Small Business,Basic,3,30,1563.13,5,3,2,Promising
CUST_004352,Small Business,Basic,26,9,444.52,1,1,1,Lost
CUST_004353,Mid-Market,Professional,5,51,7796.37,5,5,4,Champions
CUST_004354,Startup,Enterprise,13,56,57016.33,3,5,5,Loyal Customers
CUST_004355,Mid-Market,Professional,7,49,7440.2,4,5,4,Champions
CUST_004356,Startup,Professional,16,33,4985.15,3,3,3,Loyal Customers
CUST_004357,Startup,Business,29,10,3964.96,1,1,3,Hibernating High Value
CUST_004358,Mid-Market,Basic,22,14,681.46,2,2,1,Lost
CUST_004359,Startup,Basic,16,7,349.65,3,1,1,Promising
CUST_004361,Mid-Market,Business,13,6,2513.73,3,1,3,Need Attention
CUST_004362,Startup,Professional,4,45,6810.79,5,4,4,Champions
CUST_004363,Small Business,Basic,4,31,1514.02,5,3,2,Promising
CUST_004364,Small Business,Enterprise,23,23,24449.94,2,3,5,At Risk
CUST_004365,Small Business,Basic,16,32,1620.32,3,3,2,Promising
CUST_004366,Mid-Market,Business,13,56,22532.12,3,5,5,Loyal Customers
CUST_004367,Startup,Business,9,28,11390.86,4,3,4,Loyal Customers
CUST_004369,Mid-Market,Business,8,44,17640.55,4,4,5,Champions
CUST_004370,Small Business,Business,3,52,21179.27,5,5,5,Champions
CUST_004371,Small Business,Enterprise,4,24,24289.0,5,3,5,Loyal Customers
CUST_004372,Small Business,Basic,9,2,101.19,4,1,1,New Customers
CUST_004373,Mid-Market,Enterprise,18,57,57906.06,3,5,5,Loyal Customers
CUST_004374,Mid-Market,Basic,9,20,1005.98,4,2,1,New Customers
CUST_004375,Mid-Market,Business,12,2,803.5699999999999,4,1,1,New Customers
CUST_004376,Startup,Professional,17,5,771.4300000000001,3,1,1,Promising
CUST_004377,Mid-Market,Basic,3,36,1788.35,5,4,2,Promising
CUST_004379,Startup,Professional,18,55,8378.75,3,5,4,Loyal Customers
CUST_004380,Startup,Professional,6,28,4154.5,5,3,3,Loyal Customers
CUST_004381,Startup,Basic,28,43,2163.3,1,4,2,Need Attention
CUST_004382,Mid-Market,Basic,2,18,909.12,5,2,1,New Customers
CUST_004383,Mid-Market,Professional,3,44,6609.09,5,4,4,Champions
CUST_004384,Small Business,Professional,13,39,5885.5,3,4,4,Loyal Customers
CUST_004385,Mid-Market,Professional,27,40,6170.42,1,4,4,At Risk
CUST_004387,Small Business,Professional,22,5,758.9499999999999,2,1,1,Lost
CUST_004388,Startup,Basic,27,58,2879.39,1,5,3,At Risk
CUST_004389,Enterprise,Professional,12,24,3641.01,4,3,3,Loyal Customers
CUST_004390,Startup,Business,17,23,9506.4,3,3,4,Loyal Customers
CUST_004391,Mid-Market,Basic,8,52,2552.76,4,5,3,Loyal Customers
CUST_004392,Small Business,Professional,27,4,610.8100000000001,1,1,1,Lost
CUST_004393,Small Business,Professional,30,8,1204.89,1,1,2,Lost
CUST_004394,Startup,Enterprise,22,22,22156.75,2,2,5,Hibernating High Value
CUST_004395,Small Business,Professional,29,52,7887.85,1,5,4,At Risk
CUST_004396,Startup,Business,20,5,1881.51,2,1,2,Lost
CUST_004397,Startup,Basic,15,2,104.72999999999999,3,1,1,Promising
CUST_004398,Startup,Business,3,48,19231.73,5,5,5,Champions
CUST_004399,Enterprise,Basic,12,11,540.17,4,2,1,New Customers
CUST_004400,Startup,Professional,11,45,6835.97,4,4,4,Champions
CUST_004401,Startup,Professional,11,10,1538.85,4,1,2,New Customers
CUST_004402,Mid-Market,Enterprise,28,28,28054.84,1,3,5,At Risk
CUST_004403,Mid-Market,Basic,9,21,1054.81,4,2,1,New Customers
CUST_004404,Mid-Market,Basic,22,26,1305.3,2,3,2,Need Attention
CUST_004405,Enterprise,Business,20,42,17091.27,2,4,5,At Risk
CUST_004406,Small Business,Professional,17,27,4087.51,3,3,3,Loyal Customers
CUST_004407,Startup,Basic,4,10,535.46,5,1,1,New Customers
CUST_004408,Small Business,Basic,7,8,381.16,4,1,1,New Customers
CUST_004409,Small Business,Professional,30,9,1318.82,1,1,2,Lost
CUST_004410,Startup,Professional,30,31,4722.29,1,3,3,At Risk
CUST_004411,Mid-Market,Business,5,56,22550.84,5,5,5,Champions
CUST_004412,Startup,Basic,4,39,1963.54,5,4,2,Promising
CUST_004413,Small Business,Business,11,17,7001.13,4,2,4,New Customers
CUST_004414,Small Business,Professional,20,40,6046.85,2,4,4,At Risk
CUST_004415,Mid-Market,Basic,25,2,99.96000000000001,2,1,1,Lost
CUST_004416,Small Business,Professional,3,34,5163.38,5,3,3,Loyal Customers
