customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_004168,2021-10-16,Small Business,Technology,USA,Professional,149,36,9,3,44,-29,,0.0,39.1,5813.07,5813.07,2024-12-16,15,39,149.05307692307693,2021-10
CUST_004169,2020-02-10,Small Business,Retail,USA,Professional,149,12,3,4,56,45,,0.0,59.5,8900.92,8900.92,2024-12-10,21,59,150.86305084745763,2020-02
CUST_004170,2024-11-28,Mid-Market,Finance,Canada,Basic,49,36,42,6,81,66,,0.0,1.1,96.66,96.66,2024-12-28,3,2,48.33,2024-11
CUST_004171,2022-08-16,Small Business,Finance,France,Professional,149,12,7,2,46,73,,0.0,28.9,4329.84,4329.84,2024-12-16,15,29,149.3048275862069,2022-08
CUST_004172,2024-12-25,Startup,Other,USA,Business,399,24,4,3,61,86,,0.0,0.2,415.88,415.88,2024-12-25,6,1,415.88,2024-12
CUST_004173,2020-04-14,Enterprise,Manufacturing,USA,Professional,149,24,245,2,46,39,,0.0,57.4,8879.52,8879.52,2024-12-14,17,57,155.78105263157894,2020-04
CUST_004174,2020-07-20,Startup,Finance,USA,Basic,49,12,3,1,76,30,,0.0,54.2,2734.49,2734.49,2024-12-20,11,54,50.6387037037037,2020-07
CUST_004175,2021-03-25,Small Business,Technology,Canada,Professional,149,1,8,4,81,42,,0.0,45.9,6876.46,6876.46,2024-12-25,6,46,149.4882608695652,2021-03
CUST_004176,2023-07-13,Startup,Technology,USA,Enterprise,999,1,2,3,91,53,,0.0,17.9,17551.96,17551.96,2024-12-13,18,18,975.1088888888888,2023-07
CUST_004177,2022-06-28,Startup,Manufacturing,Australia,Business,399,12,1,3,85,6,,0.0,30.6,12749.32,12749.32,2024-12-28,3,31,411.2683870967742,2022-06
CUST_004178,2020-07-28,Mid-Market,Education,USA,Business,399,36,44,3,93,39,,0.0,53.9,22051.74,22051.74,2024-12-28,3,54,408.3655555555556,2020-07
CUST_004179,2021-07-16,Small Business,Manufacturing,USA,Basic,49,12,6,1,97,-8,,0.0,42.1,2124.74,2124.74,2024-12-16,15,42,50.58904761904761,2021-07
CUST_004180,2023-02-15,Mid-Market,Finance,USA,Basic,49,1,17,1,37,-100,2023-08-16,1.0,6.1,337.53,337.53,2023-08-15,504,7,48.21857142857142,2023-02
CUST_004181,2021-12-13,Startup,Technology,Australia,Business,399,12,1,1,49,18,,0.0,37.1,15649.61,15649.61,2024-12-13,18,37,422.9624324324324,2021-12
CUST_004182,2023-11-01,Small Business,Other,Germany,Basic,49,12,7,1,46,58,,0.0,14.2,683.44,683.44,2024-12-01,30,14,48.81714285714286,2023-11
CUST_004183,2024-04-23,Small Business,Other,Other,Professional,149,12,5,0,68,-38,,0.0,8.4,1507.34,1507.34,2024-12-23,8,9,167.48222222222222,2024-04
CUST_004184,2024-04-12,Small Business,Finance,USA,Professional,149,36,5,1,52,59,2024-12-12,1.0,8.1,1367.31,1367.31,2024-12-12,19,9,151.92333333333332,2024-04
CUST_004185,2022-02-09,Startup,Technology,USA,Professional,149,12,2,4,57,52,,0.0,35.2,5324.09,5324.09,2024-12-09,22,35,152.11685714285716,2022-02
CUST_004186,2023-01-12,Mid-Market,Finance,Canada,Professional,149,12,43,5,86,-1,,0.0,24.0,3608.31,3608.31,2024-12-12,19,24,150.34625,2023-01
CUST_004187,2021-03-29,Small Business,Real Estate,UK,Business,399,12,8,3,76,99,,0.0,45.8,18580.97,18580.97,2024-12-28,3,46,403.9341304347826,2021-03
CUST_004188,2021-10-28,Small Business,Manufacturing,Canada,Basic,49,24,2,1,55,8,2023-03-18,1.0,16.9,832.12,832.12,2023-02-28,672,17,48.948235294117644,2021-10
CUST_004189,2021-09-20,Small Business,Manufacturing,USA,Business,399,12,5,1,80,-30,,0.0,39.9,16336.04,16336.04,2024-12-20,11,40,408.401,2021-09
CUST_004190,2024-03-17,Small Business,Technology,USA,Business,399,12,4,3,70,48,,0.0,9.6,3971.05,3971.05,2024-12-17,14,10,397.105,2024-03
CUST_004191,2024-06-16,Small Business,Technology,USA,Enterprise,999,12,8,1,70,70,,0.0,6.6,7360.09,7360.09,2024-12-16,15,7,1051.4414285714286,2024-06
CUST_004192,2024-08-28,Mid-Market,Technology,Germany,Professional,149,24,30,2,78,94,,0.0,4.2,753.17,753.17,2024-12-28,3,5,150.634,2024-08
CUST_004193,2021-01-21,Startup,Real Estate,UK,Professional,149,1,1,4,15,32,,0.0,48.0,7220.47,7220.47,2024-12-21,10,48,150.42645833333333,2021-01
CUST_004194,2023-10-05,Mid-Market,Finance,France,Enterprise,999,1,12,0,47,67,,0.0,15.1,15208.85,15208.85,2024-12-05,26,15,1013.9233333333334,2023-10
CUST_004195,2020-10-22,Small Business,Education,USA,Professional,149,1,5,3,44,8,,0.0,51.0,7765.7699999999995,7765.7699999999995,2024-12-22,9,51,152.26999999999998,2020-10
CUST_004196,2020-09-14,Mid-Market,Technology,France,Professional,149,36,43,2,65,53,2022-03-02,1.0,17.8,2704.71,2704.71,2022-02-14,1051,18,150.26166666666666,2020-09
CUST_004197,2023-01-09,Enterprise,Real Estate,UK,Basic,49,1,455,2,80,99,,0.0,24.1,1216.53,1216.53,2024-12-09,22,24,50.68875,2023-01
CUST_004198,2020-09-24,Mid-Market,Education,USA,Basic,49,24,44,2,54,100,,0.0,52.0,2586.53,2586.53,2024-12-24,7,52,49.74096153846154,2020-09
CUST_004199,2021-02-22,Small Business,Technology,Other,Professional,149,12,7,2,46,5,,0.0,46.9,7244.81,7244.81,2024-12-22,9,47,154.1448936170213,2021-02
CUST_004200,2020-08-22,Small Business,Real Estate,UK,Business,399,12,5,4,21,88,,0.0,53.1,21363.31,21363.31,2024-12-22,9,53,403.081320754717,2020-08
CUST_004201,2023-08-27,Enterprise,Healthcare,Canada,Business,399,24,495,1,72,-7,,0.0,16.4,6995.08,6995.08,2024-12-27,4,17,411.4752941176471,2023-08
CUST_004202,2022-09-12,Enterprise,Technology,Germany,Basic,49,12,93,1,41,5,,0.0,28.0,1367.13,1367.13,2024-12-12,19,28,48.82607142857143,2022-09
CUST_004203,2023-10-12,Startup,Healthcare,USA,Business,399,12,2,2,71,12,,0.0,14.9,6097.15,6097.15,2024-12-12,19,15,406.47666666666663,2023-10
CUST_004204,2023-05-21,Enterprise,Real Estate,Germany,Professional,149,1,244,3,47,66,,0.0,19.7,3153.69,3153.69,2024-12-21,10,20,157.6845,2023-05
CUST_004205,2021-07-27,Startup,Real Estate,Australia,Professional,149,12,4,1,76,34,,0.0,41.8,6338.9400000000005,6338.9400000000005,2024-12-27,4,42,150.92714285714288,2021-07
CUST_004206,2020-02-18,Mid-Market,Healthcare,USA,Enterprise,999,36,12,4,72,-27,,0.0,59.3,58290.64,58290.64,2024-12-18,13,59,987.9769491525424,2020-02
CUST_004207,2023-02-24,Small Business,Manufacturing,Germany,Basic,49,36,3,1,29,49,,0.0,22.5,1121.58,1121.58,2024-12-24,7,23,48.764347826086954,2023-02
CUST_004208,2020-08-10,Mid-Market,Manufacturing,France,Business,399,24,40,6,82,83,,0.0,53.5,21297.33,21297.33,2024-12-10,21,53,401.83641509433966,2020-08
CUST_004209,2022-07-09,Startup,Education,USA,Professional,149,36,2,1,70,35,,0.0,30.2,4422.59,4422.59,2024-12-09,22,30,147.41966666666667,2022-07
CUST_004210,2023-07-26,Small Business,Healthcare,USA,Business,399,36,2,2,86,65,,0.0,17.5,7307.2,7307.2,2024-12-26,5,18,405.9555555555555,2023-07
CUST_004211,2023-12-02,Small Business,Finance,USA,Professional,149,24,4,0,37,0,,0.0,13.2,1962.72,1962.72,2024-12-02,29,13,150.97846153846154,2023-12
CUST_004212,2024-03-08,Enterprise,Retail,Canada,Basic,49,12,184,3,42,68,2024-06-09,1.0,3.1,192.6,192.6,2024-06-08,206,4,48.15,2024-03
CUST_004213,2023-08-10,Small Business,Technology,France,Professional,149,12,8,1,57,1,,0.0,17.0,2652.78,2652.78,2024-12-10,21,17,156.0458823529412,2023-08
CUST_004214,2024-12-24,Small Business,Healthcare,Canada,Professional,149,36,7,2,61,34,,0.0,0.2,159.78,159.78,2024-12-24,7,1,159.78,2024-12
CUST_004215,2020-10-03,Enterprise,Manufacturing,USA,Basic,49,12,320,1,59,-4,,0.0,51.7,2541.13,2541.13,2024-12-03,28,51,49.82607843137255,2020-10
CUST_004216,2024-01-01,Enterprise,Healthcare,UK,Business,399,24,312,0,25,-16,,0.0,12.2,4946.8,4946.8,2024-12-01,30,12,412.23333333333335,2024-01
CUST_004217,2023-02-04,Startup,Other,Australia,Professional,149,1,3,2,70,-11,,0.0,23.2,3608.22,3608.22,2024-12-04,27,23,156.8791304347826,2023-02
CUST_004218,2024-08-08,Mid-Market,Technology,USA,Business,399,1,28,1,59,13,,0.0,4.8,2028.58,2028.58,2024-12-08,23,5,405.716,2024-08
CUST_004219,2021-02-23,Small Business,Other,Australia,Professional,149,12,4,2,57,36,,0.0,46.9,7225.15,7225.15,2024-12-23,8,47,153.72659574468085,2021-02
CUST_004220,2021-09-02,Small Business,Technology,France,Professional,149,1,7,3,65,-1,,0.0,40.5,6168.13,6168.13,2024-12-02,29,40,154.20325,2021-09
CUST_004221,2023-12-23,Startup,Technology,USA,Enterprise,999,36,3,3,69,100,2024-10-20,1.0,10.1,10137.06,10137.06,2024-09-23,99,10,1013.7059999999999,2023-12
CUST_004222,2021-01-09,Startup,Healthcare,USA,Enterprise,999,1,2,5,62,19,,0.0,48.4,49624.15,49624.15,2024-12-09,22,48,1033.8364583333334,2021-01
CUST_004223,2020-03-13,Startup,Education,UK,Basic,49,12,1,2,45,-21,,0.0,58.5,2891.5,2891.5,2024-12-13,18,58,49.85344827586207,2020-03
CUST_004224,2024-07-15,Mid-Market,Manufacturing,Germany,Business,399,1,19,3,37,-57,,0.0,5.6,2359.25,2359.25,2024-12-15,16,6,393.2083333333333,2024-07
CUST_004225,2022-11-19,Startup,Technology,Australia,Professional,149,1,3,3,82,100,,0.0,25.8,3970.9,3970.9,2024-12-19,12,26,152.72692307692307,2022-11
CUST_004226,2023-04-26,Mid-Market,Technology,Canada,Basic,49,1,11,2,45,48,,0.0,20.5,1029.56,1029.56,2024-12-26,5,21,49.026666666666664,2023-04
CUST_004227,2023-10-19,Small Business,Retail,USA,Professional,149,36,2,0,40,-10,,0.0,14.6,2335.23,2335.23,2024-12-19,12,15,155.682,2023-10
CUST_004228,2024-12-28,Small Business,Finance,USA,Enterprise,999,24,2,5,65,16,,0.0,0.1,950.17,950.17,2024-12-28,3,1,950.17,2024-12
CUST_004229,2024-01-14,Enterprise,Education,France,Enterprise,999,12,279,3,74,1,,0.0,11.7,12318.66,12318.66,2024-12-14,17,12,1026.555,2024-01
CUST_004230,2020-07-13,Startup,Technology,USA,Basic,49,36,1,3,90,63,,0.0,54.4,2707.82,2707.82,2024-12-13,18,54,50.144814814814815,2020-07
CUST_004231,2023-03-25,Enterprise,Retail,Germany,Business,399,36,438,1,47,100,2024-12-12,1.0,20.9,8739.9,8739.9,2024-11-25,36,21,416.18571428571425,2023-03
CUST_004232,2023-04-10,Small Business,Manufacturing,USA,Business,399,12,5,1,50,-5,,0.0,21.0,8387.47,8387.47,2024-12-10,21,21,399.4033333333333,2023-04
CUST_004233,2022-04-26,Startup,Other,USA,Professional,149,12,4,2,69,59,,0.0,32.7,4939.68,4939.68,2024-12-26,5,33,149.68727272727273,2022-04
CUST_004234,2022-11-30,Startup,Manufacturing,USA,Business,399,12,2,1,77,31,,0.0,25.4,10549.03,10549.03,2024-12-28,3,26,405.7319230769231,2022-11
CUST_004235,2022-12-22,Mid-Market,Technology,USA,Professional,149,1,12,3,53,10,,0.0,24.7,3887.82,3887.82,2024-12-22,9,25,155.5128,2022-12
CUST_004236,2020-01-23,Small Business,Technology,Canada,Basic,49,1,5,0,78,17,,0.0,60.1,3019.53,3019.53,2024-12-23,8,60,50.325500000000005,2020-01
CUST_004237,2020-12-25,Startup,Retail,USA,Business,399,12,4,1,52,-13,2022-07-02,1.0,18.5,8009.53,8009.53,2022-06-25,920,19,421.5542105263158,2020-12
CUST_004238,2023-01-03,Mid-Market,Finance,Other,Basic,49,1,30,6,67,42,,0.0,24.3,1200.33,1200.33,2024-12-03,28,24,50.013749999999995,2023-01
CUST_004239,2021-07-13,Small Business,Real Estate,Canada,Basic,49,24,8,1,38,44,2022-04-11,1.0,9.1,467.59000000000003,467.59000000000003,2022-03-13,1024,9,51.95444444444445,2021-07
CUST_004240,2021-11-02,Mid-Market,Manufacturing,UK,Basic,49,24,26,3,73,54,,0.0,38.5,1881.71,1881.71,2024-12-02,29,38,49.51868421052632,2021-11
CUST_004241,2023-02-15,Small Business,Finance,UK,Business,399,1,5,3,75,38,,0.0,22.8,9501.87,9501.87,2024-12-15,16,23,413.1247826086957,2023-02
CUST_004242,2024-06-23,Startup,Finance,Canada,Professional,149,24,2,0,68,-9,2024-09-21,1.0,3.0,442.98,442.98,2024-08-23,130,3,147.66,2024-06
CUST_004243,2023-11-04,Small Business,Finance,USA,Professional,149,24,9,1,27,56,,0.0,14.1,2141.75,2141.75,2024-12-04,27,14,152.98214285714286,2023-11
CUST_004244,2021-11-09,Small Business,Technology,Other,Professional,149,12,7,1,57,-3,,0.0,38.3,5816.3099999999995,5816.3099999999995,2024-12-09,22,38,153.0607894736842,2021-11
CUST_004245,2023-08-06,Small Business,Technology,Canada,Basic,49,12,8,3,72,27,,0.0,17.1,863.27,863.27,2024-12-06,25,17,50.78058823529412,2023-08
CUST_004246,2021-03-15,Small Business,Retail,USA,Business,399,1,7,3,49,-8,,0.0,46.2,18883.86,18883.86,2024-12-15,16,46,410.5186956521739,2021-03
CUST_004247,2024-08-18,Enterprise,Technology,Canada,Professional,149,1,498,1,89,68,,0.0,4.5,761.85,761.85,2024-12-18,13,5,152.37,2024-08
CUST_004248,2022-07-21,Mid-Market,Technology,UK,Professional,149,12,42,5,100,1,,0.0,29.8,4496.16,4496.16,2024-12-21,10,30,149.87199999999999,2022-07
CUST_004249,2020-01-07,Small Business,Technology,USA,Basic,49,12,6,0,47,100,,0.0,60.7,2951.09,2951.09,2024-12-07,24,60,49.18483333333334,2020-01
CUST_004250,2023-05-04,Small Business,Technology,Other,Basic,49,1,3,0,77,9,,0.0,20.2,1019.96,1019.96,2024-12-04,27,20,50.998000000000005,2023-05
CUST_004251,2021-02-24,Small Business,Technology,USA,Enterprise,999,12,9,0,61,52,2022-07-11,1.0,16.7,17223.19,17223.19,2022-06-24,921,17,1013.1288235294116,2021-02
CUST_004252,2024-05-10,Mid-Market,Manufacturing,Canada,Professional,149,36,29,0,73,54,,0.0,7.8,1272.75,1272.75,2024-12-10,21,8,159.09375,2024-05
CUST_004253,2022-04-12,Small Business,Finance,Other,Business,399,24,6,4,62,-21,,0.0,33.1,13550.18,13550.18,2024-12-12,19,33,410.61151515151516,2022-04
CUST_004254,2023-05-01,Mid-Market,Retail,USA,Basic,49,24,36,3,61,-48,,0.0,20.3,996.12,996.12,2024-12-01,30,20,49.806,2023-05
CUST_004255,2021-07-12,Startup,Retail,USA,Professional,149,24,3,2,55,-10,,0.0,42.3,6412.09,6412.09,2024-12-12,19,42,152.66880952380953,2021-07
CUST_004256,2023-03-17,Small Business,Other,USA,Enterprise,999,24,4,2,75,37,,0.0,21.8,22708.83,22708.83,2024-12-17,14,22,1032.2195454545456,2023-03
CUST_004257,2024-12-15,Enterprise,Technology,USA,Basic,49,1,120,4,34,-8,,0.0,0.5,50.13,50.13,2024-12-15,16,1,50.13,2024-12
CUST_004258,2024-08-19,Enterprise,Finance,USA,Professional,149,36,468,1,50,-2,,0.0,4.5,735.8199999999999,735.8199999999999,2024-12-19,12,5,147.164,2024-08
CUST_004259,2023-05-10,Startup,Technology,France,Enterprise,999,24,1,4,66,95,,0.0,20.0,20999.67,20999.67,2024-12-10,21,20,1049.9834999999998,2023-05
CUST_004260,2024-01-07,Mid-Market,Finance,Australia,Business,399,1,19,1,53,8,,0.0,12.0,4954.24,4954.24,2024-12-07,24,12,412.8533333333333,2024-01
CUST_004261,2022-07-02,Startup,Real Estate,Germany,Basic,49,12,3,0,89,66,,0.0,30.4,1464.95,1464.95,2024-12-02,29,30,48.83166666666667,2022-07
CUST_004262,2023-12-13,Enterprise,Manufacturing,USA,Professional,149,12,355,0,75,17,,0.0,12.8,1922.91,1922.91,2024-12-13,18,13,147.91615384615386,2023-12
CUST_004263,2023-12-21,Startup,Retail,France,Basic,49,1,2,1,43,21,,0.0,12.5,644.95,644.95,2024-12-21,10,13,49.611538461538466,2023-12
CUST_004264,2022-10-03,Startup,Finance,UK,Business,399,1,2,3,59,11,,0.0,27.3,11168.07,11168.07,2024-12-03,28,27,413.6322222222222,2022-10
CUST_004265,2024-02-11,Small Business,Manufacturing,USA,Professional,149,1,5,3,80,22,,0.0,10.8,1680.48,1680.48,2024-12-11,20,11,152.7709090909091,2024-02
CUST_004266,2024-02-07,Enterprise,Technology,UK,Enterprise,999,24,279,5,71,-26,,0.0,10.9,11738.47,11738.47,2024-12-07,24,11,1067.1336363636362,2024-02
CUST_004267,2020-05-05,Mid-Market,Retail,USA,Basic,49,1,25,2,62,-5,,0.0,56.7,2818.86,2818.86,2024-12-05,26,56,50.33678571428572,2020-05
CUST_004268,2021-01-29,Small Business,Retail,Other,Professional,149,12,5,0,61,0,,0.0,47.7,7222.57,7222.57,2024-12-28,3,48,150.47020833333332,2021-01
CUST_004269,2022-03-27,Small Business,Healthcare,Canada,Basic,49,1,4,2,88,55,,0.0,33.7,1680.53,1680.53,2024-12-27,4,34,49.42735294117647,2022-03
CUST_004270,2022-05-30,Mid-Market,Technology,Germany,Professional,149,24,39,2,38,90,,0.0,31.5,4870.78,4870.78,2024-12-28,3,32,152.211875,2022-05
CUST_004271,2021-07-29,Enterprise,Education,Germany,Basic,49,36,361,0,100,81,,0.0,41.7,2092.47,2092.47,2024-12-28,3,42,49.82071428571428,2021-07
CUST_004272,2020-11-20,Small Business,Technology,Germany,Basic,49,12,8,2,69,17,,0.0,50.1,2486.78,2486.78,2024-12-20,11,50,49.735600000000005,2020-11
CUST_004273,2023-11-16,Small Business,Technology,USA,Business,399,1,6,3,99,-10,,0.0,13.7,5810.02,5810.02,2024-12-16,15,14,415.0014285714286,2023-11
CUST_004274,2022-07-18,Mid-Market,Finance,UK,Basic,49,12,40,0,64,25,,0.0,29.9,1476.88,1476.88,2024-12-18,13,30,49.22933333333334,2022-07
CUST_004275,2024-09-07,Enterprise,Healthcare,France,Professional,149,24,70,0,100,45,,0.0,3.8,645.41,645.41,2024-12-07,24,4,161.3525,2024-09
CUST_004276,2024-07-09,Startup,Manufacturing,USA,Enterprise,999,24,4,1,52,28,,0.0,5.8,5844.05,5844.05,2024-12-09,22,6,974.0083333333333,2024-07
CUST_004277,2024-01-03,Small Business,Retail,Other,Enterprise,999,24,3,1,66,60,,0.0,12.1,12691.87,12691.87,2024-12-03,28,12,1057.6558333333335,2024-01
CUST_004278,2023-05-12,Startup,Education,UK,Basic,49,1,3,4,81,-14,2024-02-10,1.0,9.1,466.71,466.71,2024-01-12,354,9,51.85666666666666,2023-05
CUST_004279,2024-02-18,Small Business,Healthcare,USA,Enterprise,999,1,7,4,80,29,,0.0,10.6,11354.49,11354.49,2024-12-18,13,11,1032.2263636363637,2024-02
CUST_004280,2022-04-12,Enterprise,Manufacturing,UK,Basic,49,1,410,3,47,26,,0.0,33.1,1636.76,1636.76,2024-12-12,19,33,49.59878787878788,2022-04
CUST_004281,2022-11-20,Mid-Market,Real Estate,France,Professional,149,36,19,1,36,21,,0.0,25.7,3919.68,3919.68,2024-12-20,11,26,150.75692307692307,2022-11
CUST_004282,2023-11-12,Mid-Market,Healthcare,UK,Business,399,12,28,2,48,2,,0.0,13.8,5731.64,5731.64,2024-12-12,19,14,409.40285714285716,2023-11
CUST_004283,2024-07-06,Startup,Healthcare,Canada,Business,399,24,1,1,60,-29,,0.0,5.9,2423.17,2423.17,2024-12-06,25,6,403.8616666666667,2024-07
CUST_004284,2023-12-28,Small Business,Real Estate,UK,Business,399,24,7,2,62,-27,,0.0,12.3,5306.39,5306.39,2024-12-28,3,13,408.18384615384616,2023-12
CUST_004285,2022-04-16,Mid-Market,Technology,Canada,Business,399,24,36,2,67,100,,0.0,33.0,13532.2,13532.2,2024-12-16,15,33,410.06666666666666,2022-04
CUST_004286,2022-07-14,Startup,Healthcare,USA,Basic,49,1,1,3,79,-22,,0.0,30.0,1459.4,1459.4,2024-12-14,17,30,48.64666666666667,2022-07
CUST_004287,2023-10-31,Mid-Market,Technology,USA,Professional,149,1,20,0,62,6,,0.0,14.2,2189.88,2189.88,2024-12-29,2,15,145.99200000000002,2023-10
CUST_004288,2023-09-29,Startup,Technology,USA,Professional,149,36,3,2,25,2,,0.0,15.3,2441.67,2441.67,2024-12-29,2,16,152.604375,2023-09
CUST_004289,2021-03-18,Startup,Technology,USA,Professional,149,36,1,0,84,10,,0.0,46.1,6858.3099999999995,6858.3099999999995,2024-12-18,13,46,149.0936956521739,2021-03
CUST_004290,2024-05-21,Mid-Market,Finance,USA,Basic,49,12,25,2,88,100,,0.0,7.5,402.77,402.77,2024-12-21,10,8,50.34625,2024-05
CUST_004291,2020-03-15,Mid-Market,Manufacturing,Canada,Basic,49,24,13,1,71,47,,0.0,58.4,2882.42,2882.42,2024-12-15,16,58,49.69689655172414,2020-03
CUST_004292,2021-07-10,Small Business,Healthcare,UK,Business,399,1,8,4,59,8,,0.0,42.3,17013.66,17013.66,2024-12-10,21,42,405.08714285714285,2021-07
CUST_004293,2024-11-30,Small Business,Education,USA,Business,399,1,2,3,70,27,,0.0,1.0,915.04,915.04,2024-12-30,1,2,457.52,2024-11
CUST_004294,2024-08-16,Small Business,Finance,USA,Professional,149,12,2,1,88,60,,0.0,4.6,785.61,785.61,2024-12-16,15,5,157.122,2024-08
CUST_004295,2023-03-24,Startup,Other,USA,Professional,149,24,1,1,42,77,,0.0,21.6,3519.89,3519.89,2024-12-24,7,22,159.995,2023-03
CUST_004296,2023-12-24,Small Business,Other,USA,Business,399,12,3,3,52,47,,0.0,12.4,5434.78,5434.78,2024-12-24,7,13,418.06,2023-12
CUST_004297,2020-12-28,Mid-Market,Education,USA,Professional,149,12,45,1,52,100,,0.0,48.8,7593.27,7593.27,2024-12-28,3,49,154.96469387755104,2020-12
CUST_004298,2021-03-23,Mid-Market,Other,UK,Enterprise,999,1,39,0,42,-1,2021-08-20,1.0,5.0,4906.06,4906.06,2021-07-23,1257,5,981.2120000000001,2021-03
CUST_004299,2023-06-11,Small Business,Manufacturing,USA,Basic,49,12,6,1,100,18,,0.0,19.0,905.9,905.9,2024-12-11,20,19,47.67894736842105,2023-06
CUST_004300,2024-05-05,Mid-Market,Real Estate,Canada,Professional,149,36,29,2,67,37,,0.0,8.0,1209.94,1209.94,2024-12-05,26,8,151.2425,2024-05
CUST_004301,2020-09-18,Startup,Technology,Germany,Enterprise,999,1,1,1,42,44,2021-11-23,1.0,14.4,15150.27,15150.27,2021-11-18,1139,15,1010.018,2020-09
CUST_004302,2020-05-04,Mid-Market,Healthcare,USA,Enterprise,999,24,21,5,37,3,,0.0,56.7,56791.35,56791.35,2024-12-04,27,56,1014.13125,2020-05
CUST_004303,2022-06-29,Mid-Market,Manufacturing,USA,Professional,149,24,17,2,81,72,,0.0,30.5,4649.26,4649.26,2024-12-28,3,31,149.97612903225806,2022-06
CUST_004304,2020-09-01,Enterprise,Finance,USA,Basic,49,24,485,2,87,53,,0.0,52.7,2544.33,2544.33,2024-12-01,30,52,48.92942307692307,2020-09
CUST_004305,2021-06-25,Small Business,Education,USA,Business,399,36,7,0,84,8,2021-10-23,1.0,4.0,1560.46,1560.46,2021-09-25,1193,4,390.115,2021-06
CUST_004306,2021-04-29,Mid-Market,Real Estate,USA,Professional,149,12,16,4,100,14,,0.0,44.7,6739.83,6739.83,2024-12-28,3,45,149.774,2021-04
CUST_004307,2020-05-01,Startup,Healthcare,France,Business,399,12,2,2,56,70,,0.0,56.8,22449.45,22449.45,2024-12-01,30,56,400.8830357142857,2020-05
CUST_004308,2020-05-04,Small Business,Education,USA,Professional,149,1,6,2,39,6,,0.0,56.7,8490.07,8490.07,2024-12-04,27,56,151.60839285714286,2020-05
CUST_004309,2024-04-21,Startup,Technology,Other,Basic,49,12,2,3,100,-7,,0.0,8.5,449.63,449.63,2024-12-21,10,9,49.958888888888886,2024-04
CUST_004310,2020-06-18,Small Business,Healthcare,USA,Basic,49,12,6,2,51,-17,2022-04-29,1.0,22.7,1176.67,1176.67,2022-04-18,988,23,51.15956521739131,2020-06
CUST_004311,2020-05-03,Enterprise,Finance,France,Professional,149,1,365,3,77,-47,,0.0,56.8,8515.71,8515.71,2024-12-03,28,56,152.06625,2020-05
CUST_004312,2022-11-24,Startup,Technology,Germany,Basic,49,36,2,4,48,13,,0.0,25.6,1302.69,1302.69,2024-12-24,7,26,50.10346153846154,2022-11
CUST_004313,2023-01-15,Enterprise,Retail,USA,Basic,49,24,413,2,86,-72,,0.0,23.9,1236.04,1236.04,2024-12-15,16,24,51.501666666666665,2023-01
CUST_004314,2021-10-07,Small Business,Retail,USA,Professional,149,1,7,2,39,0,2023-05-06,1.0,19.2,2918.99,2918.99,2023-04-07,634,19,153.63105263157894,2021-10
CUST_004315,2024-09-27,Mid-Market,Technology,Canada,Professional,149,1,14,3,100,100,,0.0,3.2,575.77,575.77,2024-12-27,4,4,143.9425,2024-09
CUST_004316,2022-02-24,Startup,Education,Australia,Basic,49,1,1,1,72,-1,,0.0,34.7,1700.48,1700.48,2024-12-24,7,35,48.585142857142856,2022-02
CUST_004317,2020-07-19,Startup,Retail,USA,Basic,49,12,4,3,38,59,,0.0,54.2,2619.45,2619.45,2024-12-19,12,54,48.50833333333333,2020-07
CUST_004318,2021-01-03,Small Business,Healthcare,USA,Enterprise,999,24,7,5,22,38,,0.0,48.6,50396.71,50396.71,2024-12-03,28,48,1049.9314583333332,2021-01
CUST_004319,2022-03-07,Small Business,Technology,USA,Basic,49,12,3,0,63,87,2022-09-08,1.0,6.2,353.08,353.08,2022-09-07,846,7,50.44,2022-03
CUST_004320,2020-03-17,Startup,Real Estate,USA,Professional,149,1,1,2,87,0,,0.0,58.3,8848.71,8848.71,2024-12-17,14,58,152.56396551724137,2020-03
CUST_004321,2020-02-28,Enterprise,Education,Other,Basic,49,1,253,4,55,31,,0.0,58.9,2966.19,2966.19,2024-12-28,3,59,50.27440677966102,2020-02
CUST_004322,2021-03-06,Startup,Technology,Germany,Business,399,12,3,1,90,19,,0.0,46.5,19472.5,19472.5,2024-12-06,25,46,423.3152173913044,2021-03
CUST_004323,2021-09-29,Mid-Market,Technology,USA,Professional,149,12,11,2,44,33,,0.0,39.6,6026.73,6026.73,2024-12-28,3,40,150.66825,2021-09
CUST_004324,2024-03-03,Startup,Education,USA,Basic,49,1,3,2,80,-15,,0.0,10.1,518.4399999999999,518.4399999999999,2024-12-03,28,10,51.843999999999994,2024-03
CUST_004325,2020-04-18,Small Business,Retail,USA,Basic,49,1,2,2,59,4,,0.0,57.3,2901.65,2901.65,2024-12-18,13,57,50.906140350877195,2020-04
CUST_004326,2024-10-25,Startup,Technology,Australia,Business,399,1,2,3,79,-25,,0.0,2.2,1215.19,1215.19,2024-12-25,6,3,405.06333333333333,2024-10
CUST_004327,2022-10-04,Small Business,Retail,Other,Business,399,12,3,1,48,-16,,0.0,27.3,10708.84,10708.84,2024-12-04,27,27,396.6237037037037,2022-10
